,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_RMSE,CD_RMSE,Cm_RMSE
416,168,-0.00046571,-0.160020098,-1.126030803,-0.789359748,0.08052060601321445,0.043107915999999996,-1.4629741611950637,-3.4549116040883585,0.5203060070971788,-0.544981241,2.709278107,-3.522443056,4.818317838775755,0.6222072377874919,-0.6320803201147625,4.88210268276728,5.826903343,18.750463534191667,21.524992006583332,1.6001143457697613,6.098504534746083,5.315931974023967,5.315931974023967,-0.13230583634994791,-7.473543970689155,0.24796502169804743,-0.17453292781742696,0.0,0.0,-7.966798456313133,0.0,-49.13225544075,-58.60593836933878,-7.744707474683509,9.878560655126833,-0.5762792555619383,49.751106781527454,1.5085676490216233,4.257205216751778,-2.0371476633435632,-2.6580308798968537,-1.0031708140456232,1.2795685009920432,-0.7991790971670205,0.021428000000000225,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8800252522502041,1.6351787856420785,-0.4208740463302869,-6.793995652172586,12.623953155628953,-1.3998066461681309,0.3587954328885291,0.3885830789485551,0.7421758122231736
417,169,-0.013362565,-0.16073285,-1.125240326,-0.8097036479999999,0.014486196148713043,0.054383892999999996,0.18810757293746075,0.2858075706949586,0.14285721974301227,-0.533681393,2.709701538,-3.521542311,4.821436060973588,0.6168122382733842,-0.590693637102014,4.8828777338786065,5.897509575,18.007984083833342,22.306549322750005,3.3833561544781228,9.0,1.0407806470985017,1.0407806470985017,-0.1276999732033676,-6.984730310690726,0.33474606849256705,-0.17453292781742696,0.0,0.0,-9.334207799995486,0.0,-45.57842379089304,-54.779450855258474,-5.199696538245888,9.713336755029065,0.0476727027919191,46.37525251662389,3.722378881187571,-1.2329576930728554,-2.0353642234685236,2.6346298904544723,-0.6733021285904901,1.2577676917821783,0.791891767722525,0.02316499999999877,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.123434272081303,1.743653037822635,-0.47519816100409407,-8.675922810041817,13.46567355081482,-1.580987869682044,0.3587954328885291,0.3885830789485551,0.7421758122231736
418,170,-0.035740588,-0.16099757,-1.123673201,-0.780971467,0.016338012579749456,0.049478348,0.40080581910184504,-0.5340315803740989,0.05544470046083113,-0.512747049,2.7114219669999997,-3.517927885,4.814680587919674,0.6035902224035509,-0.5586335016145241,4.902324071198379,6.027555466,18.007984083833342,22.306549322750005,3.3833561544781228,9.0,1.0407806470985017,1.0407806470985017,-0.11433324349744996,-6.618270880226039,0.1648117907641099,-0.17453292781742696,0.0,0.0,-9.935914429491863,0.0,-50.39627672656085,-54.779450855258474,-5.752817832112245,9.75030071819846,-0.0890764676063997,51.205592190001305,4.061333761408923,-1.2329576930728554,-2.0334974129279675,4.35501957462852,-0.7390269504325369,1.2525574798054528,1.2986256902628968,0.021103000000000094,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.829959831608943,1.6110523926504114,-0.41036100550973775,-6.460667931558284,12.540937684995072,-1.376170381549559,0.3587954328885291,0.3885830789485551,0.7421758122231736
419,171,-0.049449787,-0.16159501699999998,-1.122710705,-0.7919607759999999,0.06579514765948773,0.056838319000000005,1.0626259601994354,1.7937334800772404,-0.02970726831678679,-0.499213219,2.7126235960000002,-3.5229494569999997,4.8133238720817095,0.5938175260783095,-0.5540864050733908,4.909578256660482,6.086958885,18.047061949641677,22.26747145694167,3.1934408216283683,9.0,1.411184314504125,1.411184314504125,-0.1004692541974478,-6.5667067002339214,0.304481453558964,-0.17453292781742696,0.0,0.0,-9.714174285427983,0.0,-46.7212501092639,-55.33034285721997,-9.339199408960885,10.59546611206782,0.2991947444768837,47.52564203143392,4.307405636814734,-0.7983194337029516,-2.030814293099251,1.0886825838407095,-1.1962032097162025,1.3571110345426252,0.3236762356811119,0.023419000000000523,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.9653001568290737,1.663394083788586,-0.43819116167603256,-7.536454158375617,12.986730781196446,-1.4738526759796455,0.3587954328885291,0.3885830789485551,0.7421758122231736
420,172,-0.070584707,-0.16167943199999998,-1.121246815,-0.733661234,0.1018700117434994,0.048155721,1.9701159089366769,2.0635987611058697,-0.2986249858702647,-0.479067087,2.714418411,-3.518674135,4.808850157647273,0.5687618300325392,-0.49198976728337435,4.864583280271689,6.134438515,17.968906218024994,22.306549322750005,1.0390363617989602,3.4198429323938564,8.382605049533531,8.382605049533531,-0.10301652741140024,-5.841562229989285,0.37104854477703386,-0.17453292781742696,0.0,0.0,-10.294546577280231,0.0,-45.67762565816785,-61.49954493403487,-12.926593911311134,12.389686960275766,0.34420827335245907,46.48818608774772,5.592113131048543,8.172495967401444,-2.027670831624812,-4.273795904666705,-1.686461801375582,1.6164144965691811,-1.2942566528940573,0.020814000000001442,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.0290831606716326,1.7029992736359327,-0.46249969700308724,-7.887839563351139,13.053352304566625,-1.5272313312367307,0.3587954328885291,0.3885830789485551,0.7421758122231736
421,173,-0.08500192300000001,-0.16101421400000002,-1.1203254459999998,-0.704816639,0.07524022008357595,0.04362924,1.9701159089366769,2.0635987611058697,-0.2986249858702647,-0.465842485,2.7156620030000003,-3.521413088,4.802748477700375,0.5468886075971282,-0.47314238967181865,4.760980258348297,6.174352169,17.968906218024994,22.34562718855834,1.0040189524986607,2.640698686290564,9.0,9.0,-0.13125874742228424,-5.626334546248125,0.37104854477703386,-0.17453292781742702,0.0,0.0,-10.266525525099068,0.0,-45.674824396108626,-61.95925104537256,-13.064818084304259,14.292537997562231,0.34420827335245907,46.46131679435335,5.739091540270986,8.991503648630049,-2.0265283488493395,-6.852407136591127,-1.7794848477364338,1.9467056210230902,-2.1664482051135927,0.020814000000001442,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-1.12144859467462,1.773995042193242,-0.506879572775234,-8.233574957921004,13.02451242458974,-1.603244053413757,0.3587954328885291,0.3885830789485551,0.7421758122231736
766,0,0.048362862,-0.388299644,-0.336142302,0.050877918,0.027997595447072997,0.057797574000000004,0.0,0.0,0.0,2.842170477,0.28210514800000003,-2.2940073009999997,4.60733908627674,0.9944411897606047,-1.1496945768988212,5.2738020278122075,0.0,20.82159042203334,22.033004262091676,6.495812910197769,4.36426139386716,5.547208186953121,5.547208186953121,-0.2806163302661137,-14.011191362056326,0.0,0.0,0.0,0.0,-21.344682847545354,0.0,-52.67683881673151,-64.8090853620962,-8.763964604076593,19.17508980790535,0.0,56.27741279757438,7.9559815483458785,3.905381891389222,-1.481698636604286,-1.5095238881280333,-0.9728293346656702,2.128498995911281,-0.38894684898013815,0.02101199999999892,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.805332990549257,1.5162127516810724,-0.163448480220048,-7.255033922362562,13.659163446740799,-0.6343524469148849,0.3587954328885291,0.3885830789485551,0.7421758122231736
767,1,0.048343665999999993,-0.38688442100000003,-0.334652781,0.014803011999999999,0.07477801223655822,0.068371095,-2.7067861186927327,1.1896162001218542,0.6595608237656194,2.89471817,0.288227618,-2.286468506,4.647401726494743,0.9949766855516721,-1.1465344151054344,4.8851902169709325,0.0,20.58712322718333,22.580094383408337,6.756405813025084,4.539217247004962,5.332251537043755,5.332251537043755,-0.2414972552502585,-13.858388988151058,0.11295805393618126,0.0,0.0,0.0,-10.64999806597276,0.0,-53.74175186434555,-65.12734374470921,-7.732003206533605,16.16835338285,0.19842798218032529,54.72828605856847,-2.5324014977115326,3.591334272453372,-1.4853961193170626,-1.98361579250036,-1.0002596656980485,2.0916380034544626,-0.595651874602611,0.02332099999999926,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.9433544589486387,1.6601368111384565,-0.2991621633825441,-7.292126186452188,12.832850895821206,-0.9962577423265715,0.3587954328885291,0.3885830789485551,0.7421758122231736
768,2,0.046910278,-0.384710521,-0.33263373399999996,-0.069122031,0.10428212250353423,0.08703788400000001,-2.9042929222145037,0.8245820693085166,0.677737233537552,2.955277443,0.29454052399999997,-2.281356335,4.693170246491849,0.9943789202875606,-1.1461776918189501,4.795257333209722,0.0,20.1963445691,23.166262370533328,6.440756842357043,5.09069155019148,5.170441674750655,5.170441674750655,-0.22792945203698714,-13.724267310366347,0.10886777411338207,0.0,0.0,0.0,-10.888774989192445,0.0,-54.35459029368017,-65.23493868168316,-7.615595228128218,13.478230399155791,0.13754028916066058,55.38605495971788,-2.317719300994785,3.3724200474474855,-1.4912163269573044,-1.9296836200588858,-1.0225009153398377,1.809642254803145,-0.6013955180475782,0.020915999999999713,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8952768780135552,1.663381025276777,-0.3162183797267648,-6.668029551628825,12.388875558557952,-1.0146424597597752,0.3587954328885291,0.3885830789485551,0.7421758122231736
769,3,0.044167314000000006,-0.38255965700000005,-0.330598682,-0.113674194,0.11991233192894708,0.098352157,-2.4514108481262773,0.794596340127124,0.7368668200745255,3.004636765,0.29961532399999996,-2.267212868,4.731241255699439,0.9930186515581829,-1.143074113432311,4.923723445679142,0.0,19.844643776825002,23.830586089275002,5.801702007583994,5.73315950221784,5.154430060154161,5.154430060154161,-0.23301265775077032,-13.582453446593469,0.1324347834262816,0.0,0.0,0.0,-10.411152564319076,0.0,-54.42341859850113,-65.51895149621016,-8.231323690791427,12.404244767903064,0.13253866953320428,55.346358339872076,-2.6610539603094914,3.354543057863529,-1.4970939138080461,-1.6550925757515902,-1.0482528837358873,1.5796712457155215,-0.4892523275410062,0.02471399999999946,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8897834090142223,1.6286800297838169,-0.277471855102849,-6.986954548781638,12.789082407386136,-0.9386600359550779,0.3587954328885291,0.3885830789485551,0.7421758122231736
770,4,0.038352378,-0.378712028,-0.32706350100000003,-0.180979908,0.1324110520594027,0.120661117,-2.135083351346574,0.7671210280575477,0.5256535817733524,3.0768880839999997,0.306465745,-2.271700859,4.784130588494323,0.9907939119856555,-1.1378021731843035,5.068951677434573,0.0,19.37570938712501,24.416754076399997,6.151805296573996,5.940265170748163,4.902432325167125,4.902432325167125,-0.23896231178014518,-13.378028962453712,0.1356865234203997,0.0,0.0,0.0,-11.472743655431014,0.0,-54.49817113427162,-65.68939858118142,-8.831965586305968,12.849445914012003,0.12795578747999894,55.67384995941709,-1.4480796455661782,2.9775237930886167,-1.5076282631139755,-1.5512132844788094,-1.0612183591153026,1.54394486427251,-0.43264643177687157,0.021548000000002787,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8556193004264294,1.5806185478991166,-0.23010847572523008,-7.1208721102839085,13.15466180943176,-0.8250324010536038,0.3587954328885291,0.3885830789485551,0.7421758122231736
771,5,0.034327786,-0.376248181,-0.324979603,-0.21244742,0.14532503489500276,0.122669943,-2.1476184413409207,0.367626525397576,0.36240120710161616,3.116336823,0.309752762,-2.269658089,4.813675302448777,0.9869936423716649,-1.1310584815343598,5.106677510444614,0.0,19.219397923891663,24.65122127125001,5.580740363420279,5.716100862982117,5.267158054018559,5.267158054018559,-0.2350854683306798,-13.22280039320528,0.1745424264015638,0.0,0.0,0.0,-11.265867794449537,0.0,-53.77711217210939,-65.70177652958118,-8.88349999453561,13.617680552633312,0.06132010443631568,54.92830619662732,-1.3336975306283918,3.5210622331075148,-1.5143469183430671,-1.7271290205337286,-1.051697713113229,1.612166770295543,-0.4746197749942686,0.023849999999999483,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8874194086042285,1.5842606054129402,-0.22756431629168583,-7.495870926779994,13.381962235011168,-0.8281006300465109,0.3587954328885291,0.3885830789485551,0.7421758122231736
772,6,0.025900602,-0.371759623,-0.321060687,-0.27847749,0.1532467090839859,0.137113407,-2.0002924682905205,-0.047782736558536675,0.4822381412055287,3.1848769189999997,0.315173805,-2.250385284,4.866387642430731,0.9818902550232562,-1.116699283401719,5.072741129337123,0.0,19.336631521316676,24.65122127125001,5.28338523251136,5.975213909962498,5.299643205846505,5.299643205846505,-0.2251167885065923,-12.924024248745727,0.1632087595279494,0.0,0.0,0.0,-10.630229049038439,0.0,-54.43646968563363,-65.84573834673355,-8.556568872317659,13.695861140346635,-0.007970160457963917,55.43500221762753,-1.8142575896384585,3.563282252420807,-1.526536860968275,-1.9787763776272902,-1.0265921496426174,1.6431894301420948,-0.5510731229844195,0.020694999999999908,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8557797291512599,1.5797990308881347,-0.23130749700810238,-7.132860108627627,13.167506898353798,-0.8305718278709611,0.3587954328885291,0.3885830789485551,0.7421758122231736
773,7,0.020264577,-0.36922684299999997,-0.31864717600000003,-0.301550448,0.1538665649359781,0.14415124099999999,-1.7278749412423815,0.17306793508674534,0.5224612423055637,3.2279171939999998,0.316633761,-2.24441433,4.897664244269141,0.9764192031061276,-1.1132840732389682,5.071216113157206,0.0,19.336631521316676,24.65122127125001,5.28338523251136,5.975213909962498,5.299643205846505,5.299643205846505,-0.21854889801004457,-12.806252387442752,0.14378269667372132,0.0,0.0,0.0,-10.698286185474094,0.0,-54.878407418710175,-65.84573834673355,-8.39075385451216,13.129970303158144,0.028867731572469125,55.88464413073378,-1.731900257374079,3.563282252420807,-1.5333737817136721,-2.0713906794275334,-1.007303707556953,1.5762430880238045,-0.5772124547203848,0.023979999999998114,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8198144978698763,1.5667244636729327,-0.22539600656883207,-6.828984750458377,13.050680975259773,-0.8088584772707912,0.3587954328885291,0.3885830789485551,0.7421758122231736
774,8,0.00854663,-0.36462998399999996,-0.313872844,-0.35567030299999997,0.1564872151821613,0.16045436300000002,-1.6595408197267796,0.5749458180606546,0.6466663556592338,3.3054509160000003,0.319178462,-2.242171288,4.949024103758346,0.9681313227236319,-1.1022468301548543,5.139388433070794,0.0,19.571098716166674,24.65122127125001,4.794662300917861,6.643984064168883,5.234796081559942,5.234796081559942,-0.21832520823372967,-12.5559852689052,0.15498656962901397,0.0,0.0,0.0,-10.834300514007184,0.0,-54.844866602601904,-66.1305585156233,-8.547331937554148,12.66875555806287,0.09590096245251718,55.8885058744211,-1.3477282403410076,3.4592977743920166,-1.5456101228651447,-1.994092870353254,-0.9990595450674998,1.480794387872042,-0.5410288302435269,0.021035000000001247,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.8224911253698339,1.5520726776476321,-0.20861147987163942,-7.036722384503575,13.278568262081405,-0.7688881653471823,0.3587954328885291,0.3885830789485551,0.7421758122231736
775,9,0.0015649670000000002,-0.361868739,-0.31109744300000003,-0.37625467799999995,0.1741007542638928,0.17326092699999998,-0.3438862178768446,1.1485449163564596,0.5120971655379639,3.34779644,0.319912314,-2.2309613230000003,4.97819949968987,0.963424773919177,-1.0951216552610632,5.22171118262171,0.0,19.883721642633336,24.65122127125001,4.764148018999039,6.223304106803839,5.447350733767562,5.447350733767562,-0.21898204276720673,-12.40651575185506,0.15304468991281095,0.0,0.0,0.0,-11.317027318670775,0.0,-55.286586563864624,-66.41709650722134,-8.566661739957565,12.763803494370668,0.19157729204825746,56.42694852680474,-0.8253733510144183,3.7737334856313502,-1.552799121693726,-1.921074879860563,-0.9699952636266709,1.4452337808148856,-0.5049129531861805,0.023558999999998775,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.7811226520535848,1.5189580134947267,-0.17889272505551723,-6.898604342193037,13.414910347248254,-0.680644689595107,0.3587954328885291,0.3885830789485551,0.7421758122231736
776,10,-0.010964409,-0.356333345,-0.30592784300000003,-0.371005565,0.20796805498512055,0.183290824,-0.20639772577020005,1.531037022345647,0.6504108378509491,3.4208221439999997,0.3209337,-2.227430344,5.024843696430341,0.9527881291359466,-1.0831923931033427,5.256333146971482,0.0,20.235422434908333,24.65122127125001,4.917951222286339,5.784520188978966,5.580740363420279,5.580740363420279,-0.21508034485438526,-12.164948741317449,0.16752925646700698,0.0,0.0,0.0,-10.668007128852006,0.0,-56.41928415718615,-66.7505958442642,-7.947792108942294,13.129693736306592,0.25537697532725395,57.40042379143226,-1.4605990122309933,3.971407062899812,-1.5668883645878684,-1.9631941276065707,-0.88810521711939,1.4671432451377324,-0.5092082053986303,0.0218190000000007,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.7447741182953027,1.499060376631185,-0.16262970312684044,-6.6650997497024225,13.415325124270428,-0.6270002619126528,0.3587954328885291,0.3885830789485551,0.7421758122231736
777,11,-0.020724591,-0.351170927,-0.301654786,-0.385620594,0.2445611670112221,0.20277527,-0.7631312343207156,1.2457537342631895,0.6304005155469786,3.476294518,0.32158345,-2.224692345,5.0604920229228245,0.9432234399735324,-1.0729589349514959,5.250870910032915,0.0,20.782512556225008,24.65122127125001,5.186484084189483,6.027867980101488,5.315931974023967,5.315931974023967,-0.2079627028122397,-11.970945065620757,0.151616179652108,0.0,0.0,0.0,-11.330994234127687,0.0,-57.78378611756071,-67.27994983981392,-6.8481849828314125,13.2544039570966,0.2077917228751,58.8773822325419,-0.9006829947303885,3.5892159118345046,-1.5797632487796665,-2.014930309163853,-0.766825397920523,1.4841616594880123,-0.52371529763892,0.02162999999999826,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6616849634978064,1.474202034624974,-0.1466999882980533,-5.90922137253033,13.165458867892912,-0.5644101940660274,0.3587954328885291,0.3885830789485551,0.7421758122231736
778,12,-0.031975064,-0.34451034700000005,-0.296686351,-0.40416285399999996,0.26988727219511127,0.210681096,-0.5371493021746394,0.9465571011267561,0.5491589465387128,3.5377845760000004,0.320690751,-2.212651253,5.09806027683366,0.9307376354209674,-1.0638803760356845,5.259868028681802,0.0,20.782512556225008,24.65122127125001,5.186484084189483,6.027867980101488,5.315931974023967,5.315931974023967,-0.2029196890014171,-11.787508703446264,0.1447195286350897,0.0,0.0,0.0,-11.631333832235995,0.0,-58.739291366916234,-67.27994983981392,-6.006568267154609,13.082746294402789,0.1578857244679429,59.876673749861524,-0.6133658427406719,3.5892159118345046,-1.5960947973052548,-1.8696142419332151,-0.6702864044487329,1.459932957383053,-0.48428411642823305,0.02150400000000019,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6087908014028088,1.4572804999971591,-0.13361793375600084,-5.4554940765196775,13.058977102221135,-0.5158418033000437,0.3587954328885291,0.3885830789485551,0.7421758122231736
779,13,-0.04165433,-0.338455975,-0.29239592,-0.40878999200000005,0.28402559328446375,0.226462692,-1.1324047019867314,0.8691653421633362,0.8954785430463372,3.588871002,0.32009184399999996,-2.205942631,5.129252074150686,0.9181824549588145,-1.0541237904179885,5.308522218314565,0.0,21.290524811733334,24.65122127125001,4.949081401051762,6.569652128444679,5.186484084189483,5.186484084189483,-0.2017899656705056,-11.613285779213173,0.16243032055536588,0.0,0.0,0.0,-11.526008582898303,0.0,-59.15723205269915,-67.83344778085875,-5.911129309651946,12.987517230724096,0.14497677907284448,60.26644437860428,-0.6185951426723957,3.3920975039835604,-1.6106822506139649,-1.4656704191560903,-0.6476000443645955,1.4228612324669492,-0.37272365573918725,0.023796000000000816,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.6082031186358645,1.4467079436881067,-0.12179863222538989,-5.551524142215959,13.20518397559978,-0.47895176385408283,0.3587954328885291,0.3885830789485551,0.7421758122231736
780,14,-0.056027859000000006,-0.329268426,-0.28588312899999996,-0.45546078700000003,0.2978642823281186,0.251246274,-1.2356319745395343,0.7310999909714634,0.9667303178042539,3.6599621769999997,0.31835550100000004,-2.196189404,5.170147429673546,0.8978195249389564,-1.0392847880467457,5.365249611699351,0.0,21.32960267754167,24.65122127125001,5.234796081559942,7.276022785135999,4.764148018999039,4.764148018999039,-0.20101426987328636,-11.365920999421341,0.1638402012785804,0.0,0.0,0.0,-11.858815769420993,0.0,-59.643046551947194,-68.0199388534857,-6.182426688903817,13.137388544806592,0.1219474784940401,60.81042809383787,-0.1278612333033209,2.7491676837707377,-1.632339124344181,-0.9866487746363207,-0.6630752234718114,1.4090060883080484,-0.24562956004277162,0.020507999999999527,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.5832882220283109,1.4281902648681093,-0.1031349072279999,-5.438503119313715,13.316259298789165,-0.41427395717770116,0.3587954328885291,0.3885830789485551,0.7421758122231736
781,15,-0.06545996700000001,-0.323216707,-0.281587064,-0.463533431,0.31637025022652726,0.269292712,-0.20317454039932423,0.44978854773376536,0.6367321972148471,3.7031493189999996,0.316591918,-2.187120438,5.19378108683895,0.8831664867380453,-1.0281503439251722,5.390312780853076,0.0,21.407758409158333,24.65122127125001,5.315931974023967,8.149907163611882,4.407584626780165,4.407584626780165,-0.1970106036425273,-11.197388534085817,0.1431600273074114,0.0,0.0,0.0,-12.074146242795429,0.0,-59.851011183721106,-68.33998807160452,-5.940729062349627,13.161744591702286,0.07502472976199207,61.05636188702938,0.22185654469957328,2.184051622264646,-1.6462763587780604,-0.70377895246712,-0.6312414398251713,1.398521716691673,-0.17358262615273812,0.021212999999999482,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.5203733991877069,1.407538254140286,-0.08437611125444855,-4.89732958071363,13.246600880727886,-0.34209720470327315,0.3587954328885291,0.3885830789485551,0.7421758122231736
782,16,-0.076555893,-0.316423953,-0.276433945,-0.46393743200000004,0.33004156432794335,0.277811378,0.3603517971333855,0.17037466372656238,0.4313634840132054,3.761749744,0.313254178,-2.182782173,5.22557216442674,0.8631471476115173,-1.01799226756691,5.388942170925212,0.0,21.446836274966667,24.612143405441675,4.748937070303128,8.149907163611882,4.673344249458503,4.673344249458503,-0.19111528922356597,-11.023705942149627,0.12006446403266058,0.0,0.0,0.0,-10.91824563924084,0.0,-61.44525591394381,-68.30451241324036,-4.777120121807031,12.609283949348676,0.028418493909590604,62.39921113710996,-1.032478394554266,2.577738007973497,-1.6615175805683755,-0.7245675121762436,-0.5078585919058229,1.3405007678631673,-0.17880090974159793,0.024137000000003184,0.1312614802785539,0.7356584886523014,-36.871384514354176,36.32561025081268,-1.111517721882179,-1.3182164337745375,0.23853828536498323,0.22283664766347946,1.9356552911174423,1.2371454813223528,-0.04573856804103349,-7.798727949212596,8.41397433466607,0.4091852228995726,-1.0472401445012678,-0.46227616420726175,1.3950986565288002,-0.07318667723490369,-4.348353658011553,13.122853428549577,-0.29657952370139873,0.3587954328885291,0.3885830789485551,0.7421758122231736
