,index,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,pitot_Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,F_x,T_x,F_z,T_z,L,D,M,L_total,D_total,Mt,Mg,Ma,CL_log,CD_log,Cm_log,Time_DIFF,CL_0,CL_alpha,CL_d_alpha,CL_q,CL_delta_e,k_L,CD_0,kappa,k_D,Cm_0,Cm_alpha,Cm_d_alpha,Cm_q,Cm_delta_e,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_kawano,CD_kawano,Cm_kawano,CL_RMSE,CD_RMSE,Cm_RMSE
21,21,0.032639883,-0.11438792199999999,-1.263608694,-0.10036141400000001,-0.15346541231028685,-0.026415665,-1.284057288220745,1.3292494581461425,-0.12097047751592083,-0.911324143,1.480804443,-3.66425252,3.9664428682363884,-0.2566749427401903,-0.0633937884907817,3.9699577446055283,3.0888481139999997,18.906774997425,20.899746153650007,1.9811068317727392,2.2898236894567647,7.394541912773535,7.394541912773535,-0.019425520248497998,-0.9156535023911874,-0.03821627544325947,0.0,0.0,0.0,-6.827743224557393,0.0,-54.5080835810355,-58.86653549785158,-5.66706063752021,6.9354499046803015,0.22171880961877657,54.61023377823807,5.955805562963539,7.145050299110719,-2.134571785924842,-1.8323375048809776,-1.1101196237899225,1.3585841993683967,-0.8331661471336753,0.022442999999999103,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.2142021357685566,2.071964822167485,-0.5951324744203537,-6.198392481447657,10.57719369552731,-1.3088428484577797,-0.6979703128457577,1.6799104906618352,-0.1948299142124701,0.5951930399786935,0.4083850155637772,0.691196805361917
22,22,0.029064422000000003,-0.117056966,-1.264486432,-0.144472212,-0.12501475286975805,-0.021937843,-1.5017483413089017,1.1576964190766665,-0.1275462006149277,-0.9087377790000001,1.481338501,-3.657270193,3.965987500760207,-0.25514847153313314,-0.08804763680925853,3.968983257516455,3.035733938,18.906774997425,20.899746153650007,1.9811068317727392,2.2898236894567647,7.394541912773535,7.394541912773535,-0.020248460050054432,-1.2717966018230986,-0.032071216065025825,0.0,0.0,0.0,-6.719059889030239,0.0,-54.861361309284284,-58.86653549785158,-4.09216775682838,6.727842220259282,0.19310376270198798,54.99697751606582,5.499744957501295,7.145050299110719,-2.129180015913536,-7.007170092268815,-0.8020077851232685,1.3185632061943964,-3.187733738394426,0.020814000000001442,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.1657834979547124,2.0613896764261335,-0.5893775160982924,-5.948298420868372,10.518042997342437,-1.295550018534402,-0.6984764921119266,1.6688680855255622,-0.19513751253143785,0.5951930399786935,0.4083850155637772,0.691196805361917
23,23,0.026531098,-0.117721446,-1.264869928,-0.165322542,-0.11125624705845391,-0.031932931,-0.285858013975076,-0.2627318475760485,-0.002133674753699918,-0.906816363,1.481456757,-3.653489828,3.966194277118102,-0.2546025639941894,-0.06889366599977825,3.977463297663126,2.8813292980000003,18.7895414,20.97790188526667,1.0762640527161562,1.4630565896791246,9.0,9.0,-0.02030805017146935,-0.9951402004878137,-0.08291895934083976,0.0,0.0,0.0,-6.371194765779369,0.0,-56.46307943874768,-60.306763927661954,-3.1371859257477057,6.536356689789119,-0.04382367217568489,56.5652155786138,5.389605643715651,9.201529077944897,-2.1279361112004294,-7.212406310016684,-0.6122257402234744,1.2755781478960464,-3.267124888429849,0.025268000000000512,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.1334572884673548,2.0502090020703774,-0.5818227889377994,-5.808096620566756,10.505743884255294,-1.284414430898359,-0.6985131451986673,1.661745855231896,-0.19515978611832674,0.5951930399786935,0.4083850155637772,0.691196805361917
24,24,0.022077117,-0.11969728,-1.265782833,-0.157645121,-0.10661985066628364,-0.022036167000000002,0.035433949290932104,0.8870281908036052,-0.0797653201547052,-0.9039317370000001,1.4818573,-3.65289712,3.9681426481823117,-0.24975784795947684,-0.10326687328330186,3.983472328793473,2.806687593,18.867697131616666,20.860668287841673,1.9350171732953592,2.9342490174418447,6.813032417824641,6.813032417824641,-0.020326784445957268,-1.4907278710938412,0.03954942903265228,0.0,0.0,0.0,-6.436167694848262,0.0,-53.78841053103317,-58.22369644584482,-3.3802188379374782,6.3863359999615685,0.14795630222604134,53.937643764235524,5.034674489338281,6.405662305339246,-2.123994372718097,-2.2734798083876244,-0.6576652531138784,1.242544191147036,-1.0267516398386518,0.021271999999999736,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.1357890166097748,2.0478506462994255,-0.5794076766058338,-5.837643712647326,10.52539008124418,-1.2829506206536485,-0.6985246684003578,1.66225288834824,-0.19516678861271175,0.5951930399786935,0.4083850155637772,0.691196805361917
25,25,0.019365768999999998,-0.120161071,-1.266353965,-0.163673446,-0.10275230484404907,-0.035645209,0.7254143664320101,0.23732544460911367,-0.15178948221563496,-0.9004670379999999,1.481533051,-3.649276972,3.970106870016832,-0.24575039531038328,-0.06165214968722371,3.9805765596111216,2.7252624030000003,19.29755365550834,20.46988962975833,7.941597089400487,9.0,1.2122356056201686,1.2122356056201686,-0.020948593036898777,-0.8896798453670581,0.008661008765935037,0.0,0.0,0.0,-6.05160557775115,0.0,-54.985726299086515,-59.1335115859075,-3.8935839941149673,6.189197198711357,0.03958588416080016,55.07306212364137,5.197100637111209,-1.914537935338791,-2.123140097413552,2.470611496470311,-0.7586496715457011,1.2059409605728157,1.1174044808424213,0.021912000000000376,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.127261499803847,2.0473811639798143,-0.5797112988265598,-5.7853940988016275,10.507683360203057,-1.2817573439788386,-0.6989071345487505,1.6604036469516024,-0.19539920813711853,0.5951930399786935,0.4083850155637772,0.691196805361917
26,26,0.015291758,-0.121004574,-1.267356753,-0.126318827,-0.10523957915091642,-0.028591044,1.0962739076909191,-1.7781967201691677,-0.23372293326520593,-0.895510554,1.481090546,-3.642127752,3.973447078550568,-0.24214654144285533,-0.10191778684107056,3.976535568069764,2.571751356,19.492942984550005,20.274500300716664,6.551146131619462,9.0,1.9274433454972808,1.9274433454972808,-0.022397471271356346,-1.469298275381699,-0.17020633870582758,0.0,0.0,0.0,-5.820868075201031,0.0,-58.60178495408592,-59.17347610788069,-3.4248462683971406,5.942464551155669,-0.2966032129242172,58.73177169209195,4.316329327311898,-0.8807887252526232,-2.121511123939578,1.8178502684589255,-0.6686749101755837,1.1602205292050312,0.8238464583646473,0.02113899999999802,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.1155786250518287,2.046799077255573,-0.5806691360270635,-5.713815836321892,10.483378507587117,-1.2812697488655078,-0.6997983201738702,1.6578927735719822,-0.19594076963221818,0.5951930399786935,0.4083850155637772,0.691196805361917
27,27,0.012896257,-0.122364536,-1.268013835,-0.116477758,-0.126992427871283,-0.045707215,-0.04403429514338026,-0.5783987200642234,-0.265746621772289,-0.893339515,1.48077774,-3.642102003,3.9787715098105054,-0.237571226514793,-0.09095223459959734,3.981721708844681,2.507910728,19.53202085035834,20.157266703291665,1.4367355165624984,1.890036129141865,8.793314291644084,8.793314291644084,-0.024803127137851818,-1.3095177114459862,-0.07883115402127311,0.0,0.0,0.0,-5.644967793797404,0.0,-56.13113394419765,-60.60268778264253,-2.1707691951751564,5.803073557702171,-0.09647690650671246,56.24548073739642,4.360705891668815,8.829519565125207,-2.118693740820652,-3.821515509095478,-0.4227226638919695,1.1300559813200104,-1.727395299929545,0.0237070000000017,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.162664313716478,2.0546037686335437,-0.5852537467307413,-5.970524157158021,10.550819603985772,-1.2947564868209303,-0.7012780069247782,1.66817212547595,-0.19683995533103715,0.5951930399786935,0.4083850155637772,0.691196805361917
28,28,0.010382176,-0.124055825,-1.268922925,-0.128293589,-0.16608390691864358,-0.040508717,0.5543580721598558,-1.1940487325076636,0.27411829928017845,-0.887315869,1.480215073,-3.6375548839999996,3.9835899936899457,-0.23095167248977724,-0.11627158583348723,3.994177042167271,2.342917681,19.53202085035834,20.157266703291665,1.4367355165624984,1.890036129141865,8.793314291644084,8.793314291644084,-0.028038410276606997,-1.6718538636294962,-0.14511232162724366,0.0,0.0,0.0,-6.167492872793582,0.0,-57.50157689881246,-60.60268778264253,-1.872885668538192,5.913996133749474,-0.19916732858227829,57.657037140163645,4.487246639509843,8.829519565125207,-2.1151546159288896,-8.779305184796055,-0.36244351446705514,1.1444849940753472,-3.94369606456013,0.02102700000000013,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.2215890737524688,2.06214927214726,-0.5891083538000941,-6.3124227024396244,10.655921996204253,-1.311450461763894,-0.7032679863156484,1.6816346654336465,-0.19804923899064764,0.5951930399786935,0.4083850155637772,0.691196805361917
29,29,0.008206804,-0.125656188,-1.269663334,-0.091679104,-0.19710759281560947,-0.033444807,0.8281431337990257,-0.8789292164414978,0.7303837065082927,-0.8850311040000001,1.479885101,-3.631253004,3.9863058532608333,-0.22709338089503642,-0.11701911670456722,4.002292988751671,2.264081478,19.336631521316676,20.235422434908333,1.0563165783687658,1.0471884779408833,9.0,9.0,-0.03094044559109675,-1.6814506626788732,-0.11172524661598812,0.0,0.0,0.0,-5.965370594022378,0.0,-56.049941056474275,-59.675559012534656,-3.8284936468850157,6.19899937266778,-0.14660539330244182,56.20084633972002,4.318148846142952,9.284334039301168,-2.111782648607843,-7.810728227910527,-0.7378938033798148,1.1947788467583411,-3.4943924940019544,0.024929999999997676,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.2777467886372058,2.071763168948663,-0.5940217465817772,-6.62947085369045,10.749151292286482,-1.327767968819477,-0.7050529894265767,1.6950843104775173,-0.19913396132712147,0.5951930399786935,0.4083850155637772,0.691196805361917
30,30,0.005477783000000001,-0.128820926,-1.270321131,-0.090234615,-0.1907346509112027,-0.006942473,-0.11023184201718232,0.4824754211759477,0.42893794488452686,-0.880199313,1.479188919,-3.6292164330000003,3.9928923116386814,-0.22018906266427546,-0.13706555409338572,4.000969644902025,2.0829803940000002,18.7895414,20.58712322718333,2.610678825264121,4.703488993269365,4.980334759186501,4.980334759186501,-0.031478440721232,-1.96604231849345,0.0313351157606341,0.0,0.0,0.0,-6.096617182928411,0.0,-52.73322757923942,-56.65150196408982,-7.077558150671552,6.400641423891352,0.08047690025214808,52.9113431326812,4.283900079915973,3.969148315363314,-2.105048626552778,-1.2923390389018126,-1.3650124803333996,1.2344590096969577,-0.578553951163694,0.01988500000000215,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.282079732898284,2.073450390356818,-0.5949309924411319,-6.647553772672296,10.750792334659609,-1.328921089274071,-0.7053839030361253,1.6961471566454684,-0.19933505306837573,0.5951930399786935,0.4083850155637772,0.691196805361917
31,31,0.0039613109999999995,-0.13032454300000001,-1.270397902,-0.096619144,-0.1425716323657003,-0.014221953,0.011881729598050516,3.878894591960831,0.06942382460413786,-0.877285361,1.4785499569999998,-3.6252663139999997,3.996402910359071,-0.21598781204161105,-0.11169882883774335,3.9984722978963916,1.9940174819999998,18.672307802575002,20.626201092991675,8.662415637389886,9.0,1.011452566776363,1.011452566776363,-0.02865910305148229,-1.6009911613436276,0.34109927221396924,0.0,0.0,0.0,-6.002752359958929,0.0,-45.506550779383545,-58.98382966650929,-9.081625246037676,6.342035005680766,0.6469996179390666,45.65649695643134,4.729004694328532,-2.2675360092527113,-2.1018377639457975,5.13601081298035,-1.7537152657866797,1.2246842722857856,2.3021608253294765,0.02116499999999988,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.2290257610492183,2.0618636644057426,-0.5873634822370342,-6.364517431835444,10.677373615810591,-1.3103798669180555,-0.7036497661405012,1.6833810156925733,-0.19828124144548798,0.5951930399786935,0.4083850155637772,0.691196805361917
32,32,0.002058674,-0.133276388,-1.2704175709999999,-0.08974687,-0.0797536960790751,-0.004092625,0.17784905617927751,1.5683105946408742,0.5485132854861077,-0.875745654,1.477937698,-3.623188257,4.0024158244386685,-0.21647541018563,-0.081307397913853,4.0046603949448425,1.810010076,18.28152914449167,20.82159042203334,8.25521700730496,9.0,1.391297660019361,1.391297660019361,-0.02423245472555751,-1.1637796446521464,0.010645360885383964,0.0,0.0,0.0,-5.864936038454368,0.0,-52.85199192804174,-59.1409318938687,-8.303353071039806,6.113160611449271,0.2615942071860978,52.96020890261497,4.790281671084886,-1.78145494920711,-2.095500988152085,5.958723953629029,-1.5984748529915862,1.1768418644971148,2.662685015033351,0.02328199999999825,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.0810959880555744,2.0261972458375452,-0.5649154180337324,-5.615804137118521,10.525177228950838,-1.2642032437959227,-0.7009269939559903,1.6506343388462374,-0.19662664948002484,0.5951930399786935,0.4083850155637772,0.691196805361917
33,33,-0.00032669599999999996,-0.135573536,-1.27013135,-0.08871428699999999,-0.03749059116947517,0.010157817,0.3976801539680785,2.232985984376791,0.40190127929356223,-0.871943831,1.4768085480000002,-3.620151758,4.007201662011958,-0.21378543471370415,-0.11010317110767398,4.017334313949879,1.6957999469999998,18.28152914449167,20.82159042203334,8.25521700730496,9.0,1.391297660019361,1.391297660019361,-0.021611302525264556,-1.5738814137282717,0.09190641441535828,0.0,0.0,0.0,-6.3850893827470685,0.0,-51.81557439910051,-59.1409318938687,-5.721024478708414,5.9655327207146875,0.37246206219404876,51.9713990230946,4.959516137353701,-1.78145494920711,-2.0905514192810375,0.9149939844447657,-1.094413763409189,1.1411874114357856,0.40629380771928497,0.020883000000001317,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-1.010220255338202,2.006041906588427,-0.5495732352144087,-5.280904720782491,10.486541047470647,-1.2376664243439905,-0.6993147582921517,1.636430882306309,-0.19564691559299763,0.5951930399786935,0.4083850155637772,0.691196805361917
34,34,-0.001818876,-0.136815518,-1.269704103,-0.07218332599999999,-0.03042582974054395,0.013657345,1.531077222763311,-1.3127989657251422,0.7530569314966781,-0.869244695,1.476716995,-3.6121900080000002,4.011385890139691,-0.21069109420270707,-0.06520175215547097,4.025678863533247,1.54934299,17.851672620599995,21.173291214308335,1.6001143457697613,2.2898236894567647,7.96228952003114,7.96228952003114,-0.022580243510188915,-0.9312133945869441,-0.14364323690938313,0.0,0.0,0.0,-5.610469615694148,0.0,-57.08732294162487,-58.83948091019714,-3.5391290769099584,6.040606851373652,-0.21897486748295372,57.17096474343311,4.6819440679192565,7.828335296860468,-2.0878644127525194,-4.956295100989834,-0.6742203181225085,1.1507633048925288,-2.1916783367205173,0.02223899999999901,0.28117603556243503,0.6150866262777281,-1.8937023514123044,32.33038805529081,-0.7839349165175371,-1.5663964574997304,0.027593662436084434,0.09582454689945712,2.4471659158419294,1.22024632789388,0.3737798541106289,-0.20420826359690186,4.257949578380773,0.15471587438541048,-0.982240404397684,-0.9720777158886583,1.9948983453825246,-0.5421002403066788,-5.102647334773217,10.471655258452166,-1.2259138215043761,-0.6999107409336309,1.6291855999513813,-0.1960090862129844,0.5951930399786935,0.4083850155637772,0.691196805361917
