,CL,CL_log,CD,CD_log,Cm,Cm_log,Va,alpha,alpha_deg
1519,-0.994760216587304,-0.2851388591723483,2.0609872469350847,1.9393732621018747,-0.7459766363172946,-0.3078671190479261,3.744692993689553,-0.0721310372557749,-4.046457444848377
1506,-0.9883583484571797,-0.743330275587159,1.9328800066093885,1.8546461893939452,-0.6078338492724435,-0.3264190135377218,4.064419541025541,-0.06880231126582909,-4.031313200651806
1515,-1.1154132788505624,-0.6364605993584036,2.0668503270797096,1.8925923244723855,-0.7229045211394713,-0.5254252535300992,3.8676384063125577,-0.06888818136898292,-4.029540354989129
467,-0.48901136144770985,-0.8238657776656034,2.185510066671132,2.655165211890125,-0.9369680752891769,-1.3780228988141705,3.166151417506649,-0.07159510912820329,-4.009936825161568
239,-0.7053931810931141,-0.43508700572954345,1.5989161185807488,1.2919827468610527,-0.4042947233070564,0.527183227707363,4.810617942845448,-0.06666506477328163,-4.004871004629213
468,-0.511310146959636,-0.8733128293038985,2.204254742037578,2.642442885016209,-0.9570716913463151,-0.8695853456631089,3.1431332603251447,-0.06858160506062291,-3.969582151172986
1514,-1.0719929690962469,-0.5287595569457577,2.0466588248539184,1.8316133124123104,-0.7152162193705276,-0.6537172017760354,3.8654250801303185,-0.06873672040617708,-3.948477621462074
470,-0.36955656575836704,-0.7292344088503289,2.200750874967558,2.596531516280362,-0.954783637445058,-0.21393011270901388,3.1035485332449606,-0.06687542296200596,-3.9475166105901884
572,-1.312044317360715,-0.9123180907372505,2.424570127143622,2.000384401952345,-1.0118039634150413,-0.6187701948430037,3.324735954984463,-0.06538610326538698,-3.889158402269283
1493,-0.7064694224303518,-0.3633940523076174,1.7220900571340851,1.6691964921633407,-0.4464149246035185,-0.9347847982377268,4.376958785961012,-0.06925565204932856,-3.871672963799188
471,-0.3119925346714276,-0.575913492679878,2.204266884806079,2.595350577504453,-0.9569741754179419,-0.5485896289920591,3.0839362568369166,-0.06967309830890574,-3.8655180451070255
236,-0.635664257251281,-0.32272902199442594,1.5684877752610509,1.190417550483329,-0.3818060902350171,-0.3365454151058155,4.8484711630207915,-0.0749274958909479,-3.8595832133431487
583,-1.3167548265864573,-1.360392099541608,2.5821886319668854,2.089623007858458,-1.2228196496790482,-1.043267259616807,3.06051448709284,-0.06071209364330002,-3.8204430681524566
469,-0.3856583065909045,-0.8474744572575557,2.1921833045343218,2.6096948089057976,-0.9453017995328437,-0.31627113495629766,3.1218497162127927,-0.06631832327056725,-3.8153958271761654
1513,-0.9696934278860622,-0.46032913123068925,1.9993352023289093,1.8126622401000707,-0.6923593051441499,-0.7857800866299735,3.8678797265138454,-0.06771041098366862,-3.7869848414871234
243,-0.1425187756773374,-0.0815355078608535,1.5046991758307977,1.371052501799016,-0.29854919591178275,0.7453928477532649,4.7657081501070815,-0.06800782354244009,-3.7862636673766534
245,-0.40464065506009395,-0.1654250615833968,1.5542804499645193,1.4369448741367306,-0.3718248643908826,1.4391575237159557,4.699032978304883,-0.05599111525568097,-3.784121526300817
1507,-0.9381675141055407,-0.6372487179819045,1.9300012140960616,1.784584361068767,-0.6173813115331979,-0.16008917581440066,4.01361016228967,-0.06723845882687611,-3.7572911671868687
244,-0.3135536708665396,-0.08482972844284828,1.5311675976393535,1.3963704661160052,-0.34366753183651766,1.818049598468257,4.731079321552983,-0.06037842495078053,-3.6928551513561723
1508,-0.8802414958812972,-0.5419373267440318,1.9192532302543097,1.6914753685598847,-0.619432207080624,0.0015668668655252137,3.979799913308201,-0.06533810852739991,-3.682390889013133
620,-0.855750274434972,-0.7509844283516199,2.111194894080826,1.7409282984174033,-0.8389760703969995,-0.7399878121380081,3.508367018912454,-0.07087328603660911,-3.671606225372998
1512,-0.9072962159912625,-0.46255432543825165,1.9597032443725566,1.7701719780797216,-0.6634927482578998,-0.7623314966075634,3.9024111268877273,-0.06428363772794204,-3.631875501973583
240,-0.19074334400981274,-0.3158935997877936,1.5021887508097853,1.3400472171573847,-0.3021656696242321,-0.9525193094500405,4.78896056963505,-0.06290985688443322,-3.5903141059691968
1509,-0.9183511519279937,-0.5003871083398576,1.9354778009182292,1.6188561153529797,-0.6297292334960296,-0.01867885700780064,3.977104928153481,-0.062073139669970565,-3.5531515182754076
246,-0.6045601329035246,-0.3351546276240253,1.598081972634402,1.4441460707021971,-0.4131824776899027,-0.0775264695897992,4.702613729834158,-0.06412111496740415,-3.5248988811236326
1492,-0.5196244964194012,-0.19836826618817413,1.6599059243091603,1.6779584960176601,-0.3952773360842401,-0.6893986110474305,4.413728539092106,-0.06163469173273076,-3.5137634470526096
1511,-0.8968780889226016,-0.49054153146591944,1.936494081286035,1.6875180378620225,-0.6392046269191674,-0.5442192137330321,3.951636613499261,-0.06047884518679023,-3.507881462008373
1510,-0.909524035675773,-0.49890510902214913,1.931351047254528,1.61811249354592,-0.6290217125250974,-0.24153953729314656,3.9785550981903977,-0.05957432079871705,-3.5075757754800536
247,-0.7347743366326438,-0.5344591293414882,1.622579493922474,1.3721800661984502,-0.4261419756761946,-1.4818440061943017,4.755861435716522,-0.08427476339385374,-3.4192226765605414
242,-0.6751144009111556,-0.12408576889243982,1.5972691017507614,1.3697839289127114,-0.40567487080703346,-0.8576220323046272,4.781201376885308,-0.06992997779301853,-3.3641961372501847
619,-0.7399857980888894,-0.595430144644539,2.0563667092769715,1.5415724698480404,-0.7971589498960736,-0.5614537337492241,3.5371612797960545,-0.060586778704169425,-3.3579336644014375
721,-0.9953290667920863,-0.9926392277161233,1.8034399995630204,1.4198422875802328,-0.4461626168217363,-0.23281005703330376,4.467868413400993,-0.06057412377031254,-3.260245512805335
615,-0.8581908656202937,-0.6938065183444498,2.046519633077551,1.4905738824879335,-0.750869013253304,-0.31109609720436576,3.6491904283776,-0.06488988376586503,-3.2342030521176937
618,-0.6215448152835895,-0.449676311324699,2.006324917251258,1.437336751858416,-0.7530629226620906,-0.24677534559160091,3.567330166531583,-0.050204386734221104,-3.1544079252662756
616,-0.6321340280112286,-0.5875963929412787,1.985419394196004,1.5134126069642742,-0.7217302388370663,-0.13266511577455886,3.618957989630009,-0.05569545510737737,-3.145633824031841
661,-0.9300594462985539,-1.5934959017619867,2.248229448066666,2.4573153895407374,-0.996561027028279,-1.0971450915330665,3.2995452452753975,-0.06169595960111775,-3.127753912516652
617,-0.6474709399531808,-0.45437792476369415,2.0013286933214807,1.4656759069600476,-0.7410558969167726,-0.06457464715903209,3.5937616119176354,-0.04858603945686543,-3.0268997124990045
573,-1.3314497450406957,-1.247013652158724,2.4548861175084884,2.1566414953505855,-1.040080997870595,-0.6651134492218642,3.290011704241116,-0.04967670181957102,-2.9943332675629732
1491,-0.40353219665550333,-0.015807318333214155,1.619496496090119,1.6495214196263617,-0.3531381064244241,-0.3454842249236842,4.4687219396463345,-0.051617183064866845,-2.9820752309188427
172,-1.0107786689578715,-0.9401340702649291,1.7150780963953092,1.441934987290301,-0.2789751791090693,-0.3062426270386522,4.811116341177168,-0.044830984127406846,-2.88590304575855
582,-1.1730805555907151,-1.0902388762069155,2.490998304482378,1.9503466774744813,-1.1774323734087868,-1.1010243954811432,3.0791833656930323,-0.050794691477244344,-2.824479744845861
170,-0.8067686659152824,-0.8332083274240967,1.637251285136611,1.4862578908307713,-0.24072080350635527,0.8755214123859558,4.79391189534066,-0.04647056423497525,-2.7569354267708075
168,-0.8982196124931758,-0.9474371677860308,1.6715172347753424,1.4657456266139977,-0.2599275763902251,-1.1786881424200746,4.795189666923995,-0.04308659176250142,-2.69064394724196
743,-0.5410414572303812,-0.8593360868333434,1.8094273197950972,1.4999032297667645,-0.5682648850479839,-0.32898683297064346,3.9873926329592364,-0.052488770019002096,-2.6879102227785343
174,-1.0110497039110022,-1.039553400602554,1.7245160309398186,1.5035255906564906,-0.2866420264582632,-0.7599501172724863,4.7752297367611565,-0.05347660360302871,-2.659093002628441
173,-1.1281436299756389,-1.012575819154423,1.7754251997626225,1.465747938465842,-0.3071192616247467,-1.3392300078991926,4.793154931468728,-0.049989488762109895,-2.6456433200947065
171,-0.9694139794998635,-0.8575454218610115,1.6976774071129026,1.4573597889094314,-0.27139791592863816,0.9404378269046453,4.808113552526831,-0.044264710097072175,-2.6018077918953617
176,-1.1141661132210556,-0.9504907999663011,1.748137165610171,1.3896016364825108,-0.28587586284550714,1.7499973729514544,4.872781863601865,-0.021150431830769378,-2.5523448471638392
175,-1.0397658927176838,-1.022246159035811,1.7321812863967274,1.4911894936575283,-0.2879970620011434,0.9332740515222778,4.795973211475894,-0.04505743111878282,-2.5411175407378805
1490,-0.24447539611486702,0.1468950354792929,1.5848985581385295,1.6088494698005305,-0.30726082580132874,-0.2405564042114465,4.508337555750987,-0.042003024049046433,-2.5262687924654204
166,-0.904226481110006,-0.8421913929075525,1.6728040805759279,1.4184022758965553,-0.2620629452584047,0.8258721150438703,4.7994943222864,-0.035852705979307994,-2.4253414349915117
40,-1.6272277254846421,-1.0415677618367734,2.3051408957158994,1.2445558023269359,-0.7554276651015133,-3.820365184458367,4.06032084452617,-0.03653834527330528,-2.415053499771019
581,-1.2700981291680364,-1.0272557105832227,2.5230572201050263,1.836017544797392,-1.171519447003002,-0.8566940635654274,3.112178816961954,-0.04196276783998421,-2.4111051544405444
660,-0.9799530937267513,-1.4014792288562916,2.2661124396213195,2.319100722428475,-1.0047049706095654,-0.9106460676123966,3.305511198493879,-0.041706903511397275,-2.355823969779151
169,-0.9667808096463519,-0.8883815818861042,1.7017052278589286,1.4908691641068443,-0.27546752767432614,-0.37022761649328784,4.788199204940221,-0.04654801587103581,-2.276717627499248
42,-0.9388392728827314,-0.7109043007131397,1.9067474903477075,1.1519505503834613,-0.6044022691171527,-1.1874197652258127,4.078195897955289,-0.035119681685033384,-2.129184970670713
39,-0.49268772252549864,-0.6734217750779393,1.7723960861802706,1.2229501700876622,-0.5188056378523818,-1.597811505841442,4.0577640174040255,-0.03277040334038356,-2.0818910431491844
742,-0.6916613736473376,-0.916623672601571,1.8436826693709685,1.3089711972192053,-0.593139559893296,-0.4515773783807431,4.005986384300036,-0.03416363737049417,-2.0585243102876922
167,-0.9180367853921269,-0.9235000262125473,1.6776343701637353,1.4359644266937772,-0.26326457451870944,-0.4998585460170378,4.802407273329964,-0.03875717068524599,-2.056835147179573
722,-0.47705015552477426,-0.8523205341650298,1.6314644496226032,1.3112451892685313,-0.33535617352032854,0.11069701531539336,4.476761378713497,-0.03913150085382991,-2.008302600075502
43,-1.4090870028348401,-0.16313787210150135,2.1447861620894155,1.0415179112872375,-0.6950119235401473,1.0988163296101194,4.097668909610809,-0.031959182029784615,-1.9977702707433558
30,-1.3449322482674488,-1.3650124803333996,2.140760398839979,1.2344590096969577,-0.7201594608526278,-0.578553951163694,4.000969644902025,-0.031478440721232,-1.96604231849345
37,-0.9335391040079234,-0.4360962012771682,1.92063690896204,1.2148063826456716,-0.6183273876053912,0.8353966768265765,4.033812049219125,-0.02826565507226065,-1.9434397769821292
35,-0.8308984546657918,-0.5271657426515383,1.8834650649747104,1.189267923534717,-0.5986380530600495,-2.7700758860772043,4.02560913108542,-0.025545875886746575,-1.928781995090131
1489,-0.1321625644225548,0.24220713359411597,1.5719251862548582,1.5838234172525707,-0.2799654150096442,-0.43653122282573814,4.520595431313133,-0.03374587974739784,-1.896791708051972
44,-1.4476439012924667,-0.10786976742058021,2.163796105898262,0.9592431698473758,-0.6976221314951412,0.8120185929304132,4.113014037440147,-0.031025185489551913,-1.856818356306449
574,-1.2658875839265158,-1.4353809589426114,2.433332432112296,2.1870961502429025,-1.048425898670958,-0.7437390138908364,3.2608161252793324,-0.03513074157215638,-1.835066405659367
48,-1.7991069453918607,-1.240279755555826,2.3923913753281614,1.0574821608615936,-0.7470715277964138,-1.223692146975791,4.18400688228746,-0.024012948114273437,-1.790530375990241
580,-1.049222091069801,-1.1767113599368375,2.395877254677211,1.7889891064925805,-1.1060737148214548,-0.37900600078549157,3.134275027726473,-0.032346378449580375,-1.749698169560075
12,-0.9618694959821642,-0.9597165082194817,1.9491727888908899,1.5129238707033352,-0.639729930712357,-1.658960322952932,3.988970556663469,-0.02525453100356956,-1.7328370651410858
165,-0.5865787018467081,-0.8295015777002832,1.5700452223746386,1.4029089090549134,-0.19862155117763258,1.0780870904578717,4.790563580779266,-0.03340407142328261,-1.7096306968235964
45,-1.4106238964090472,-0.7239997643443269,2.1368714496909202,0.9439824901569726,-0.6870870940109479,-1.799778428963599,4.122811410005895,-0.03180672169475081,-1.6980542004568655
29,-1.0733426594675795,-0.7378938033798148,1.9945359750600582,1.1947788467583411,-0.6631373845052904,-3.4943924940019544,4.002292988751671,-0.03094044559109675,-1.6814506626788732
28,-0.9470816690694399,-0.36244351446705514,1.9409600554636661,1.1444849940753472,-0.6391615181558816,-3.94369606456013,3.994177042167271,-0.028038410276606997,-1.6718538636294962
46,-1.4151472488007062,-1.4803624440569265,2.135047871897663,0.9829304288868177,-0.6840298674009779,-4.0784102139191125,4.136134262637025,-0.03124996453440849,-1.666331030394514
31,-1.8637070286699053,-1.7537152657866797,2.511038378030327,1.2246842722857856,-0.8281138988883902,2.3021608253294765,3.9984722978963916,-0.02865910305148229,-1.6009911613436276
41,-1.4832483321633145,-1.1258260363625863,2.204274475947329,1.2293866092040797,-0.7237713117246232,-3.6683647447320693,4.064457229838407,-0.03757428482879814,-1.599145176958152
14,-1.1067625772481755,-0.9647513941125357,2.0119781627034685,1.4331578729733812,-0.6641769430838633,2.509359731311199,3.998869906208304,-0.019653396256349456,-1.577792360299748
33,-1.1545766730851341,-1.094413763409189,2.029114514974885,1.1411874114357856,-0.6694332256781297,0.40629380771928497,4.017334313949879,-0.021611302525264556,-1.5738814137282717
47,-1.2456043271580297,-1.6773795420004571,2.0270649015679925,1.0307687475565255,-0.6407583063282238,-3.711375400093475,4.158880129819277,-0.02794926619954954,-1.5707804069109164
164,-0.9198501011752356,-0.9579287213663165,1.6825372409727353,1.3745262672220269,-0.2698165116726161,-0.23934517012843715,4.7863615847845065,-0.02919685835826974,-1.5485116535537613
24,-1.1954566099378117,-0.6576652531138784,2.063051354719065,1.242544191147036,-0.693853348171185,-1.0267516398386518,3.983472328793473,-0.020326784445957268,-1.4907278710938412
575,-1.2482673842190295,-1.3353200812774721,2.4379025360217934,2.1039440575236297,-1.0643092872983773,-0.7511039672721026,3.235344981050954,-0.026161024761067464,-1.4818073675975831
26,-0.7788167584017305,-0.6686749101755837,1.883146378281558,1.1602205292050312,-0.6094383313138505,0.8238464583646473,3.976535568069764,-0.022397471271356346,-1.469298275381699
579,-1.1391060606671795,-1.3157640467140435,2.436021168968551,1.813440190226764,-1.116218946346552,0.03445013955781381,3.140051467680411,-0.02452568815231031,-1.4358055534533214
723,-0.44668372577995685,-0.6712099065381784,1.6246658643927767,1.2573365786305566,-0.32953172323963553,-0.06915320175544679,4.4786926976105725,-0.0186370399823274,-1.4202051127255757
38,-1.049474284636203,-0.4328227929852224,1.9664639747775305,1.2086901162385006,-0.6379589300953663,0.6898605129380053,4.048008486916993,-0.02946352973958379,-1.3488573642438
1488,-0.172360190727612,0.23683746258606303,1.5713431223671066,1.5682984816582082,-0.2850259213084856,-0.7031779719272675,4.531924778331883,-0.02481144513755112,-1.346819236371115
50,-1.0944571767650266,-0.8806672853201786,1.9314959493876942,1.0998632354134863,-0.5885070119757427,0.14397958148263892,4.2090343385215405,-0.021247793253769996,-1.3419204824881046
163,-0.9532722832281174,-1.1341467262296894,1.6955884709448297,1.3419032827482595,-0.2763786128885455,-1.6705467456929515,4.78958968580363,-0.023247877041200824,-1.3362469297201516
576,-1.1889351084619502,-1.1530614509420403,2.4235137441251804,2.0001070101218703,-1.0742066037277076,-0.5569293224882101,3.2045807132819784,-0.022420367049791508,-1.3193373430237891
27,-1.0036035053407915,-0.4227226638919695,1.9700956646510526,1.1300559813200104,-0.6548798898771566,-1.727395299929545,3.981721708844681,-0.024803127137851818,-1.3095177114459862
22,-1.0933833531284463,-0.8020077851232685,2.01667748192163,1.3185632061943964,-0.679004255087347,-3.187733738394426,3.968983257516455,-0.020248460050054432,-1.2717966018230986
578,-1.1712684687915411,-1.2700170840093747,2.4481801292226857,1.8699143007420875,-1.113807251532081,0.09962303006164114,3.1472243565785476,-0.0210162256745185,-1.2254032131171964
577,-1.2339848520819166,-1.1382819722107933,2.467693533073309,1.9272045941216243,-1.1081871826653753,-0.18875029944105723,3.1705773398678785,-0.02097139513926761,-1.2247312222564322
162,-0.8597884949492652,-1.1932134173986875,1.6570934591457733,1.3297895382264544,-0.256033518603519,-1.50559164733971,4.793002775669884,-0.017952991089469014,-1.1906388991488182
16,-0.7991720594575987,-0.6238279850264659,1.8900030521083462,1.2700452544410956,-0.609982489980915,-1.5555024711137098,3.977252819841523,-0.016406621313677896,-1.1771473831805874
20,-1.2659196528133865,-1.259615911882977,2.1026685512307233,1.36147764155383,-0.7124400906752313,1.2855616820625628,3.9804582632348597,-0.01792966779995013,-1.1758228726806248
32,-1.0819122657160314,-1.5984748529915862,1.9977532351701608,1.1768418644971148,-0.6605155918276546,2.662685015033351,4.0046603949448425,-0.02423245472555751,-1.1637796446521464
8,-0.46447555965877674,-0.4953531392081801,1.7828879284872825,1.2043584477606675,-0.5278043984825176,0.8131478477507531,4.01276219341651,-0.013857431542713489,-1.158211014451733
36,-1.0306380007520786,-0.5016891462905129,1.9660538731728545,1.2160393535785898,-0.6411198025969298,-1.0737132544055716,4.0253763055603144,-0.02764853035805517,-1.1360991493808872
10,-0.9894991246455082,-0.49965517785329566,1.9501939465109155,1.4186012012460232,-0.636736463180827,-2.131186994300207,4.018378097533722,-0.017939485075995958,-1.0863622649172795
4,-0.705460433358264,-0.4862676037425395,1.8320393012879348,1.4890037333620478,-0.5604486167078486,-0.5669727929555667,4.049288525421561,-0.0067007085711459176,-1.057183511653843
18,-1.0376374762077678,-0.8416830402765959,1.9851573567868566,1.2529059202873767,-0.6624519058094074,-1.192776036504589,3.9826609174871255,-0.01631890331070367,-1.0384365583344575
741,-0.550183089689406,-0.8385814144116309,1.800424148968657,1.3017368849443782,-0.5594857451061737,-0.47319603640514835,4.017519669060428,-0.019183881360302763,-1.0174921121072156
11,-0.5306392553883902,-0.7296949403419368,1.8028347919223828,1.493180639752333,-0.5474594006224558,-3.165706035982072,3.99840318210627,-0.022973641432739222,-1.0121329198773594
13,-0.9902625938368956,-1.0487749316682193,1.959410058345264,1.4891979417459427,-0.6422442861557265,1.1530768393572834,3.9944776379035436,-0.023363431434174093,-1.001584768253145
23,-0.9626594101335966,-0.6122257402234744,1.9538358234716524,1.2755781478960464,-0.6477992432410888,-3.267124888429849,3.977463297663126,-0.02030805017146935,-0.9951402004878137
51,-1.6098083414840745,-1.4221974705997467,2.2364133174808076,1.1386717334657317,-0.6897389102768767,-2.026732284711986,4.221895752315145,-0.018034492323056574,-0.9718733938842217
34,-0.6755501215187547,-0.6742203181225085,1.8315121121626676,1.1507633048925288,-0.5657760212298153,-2.1916783367205173,4.025678863533247,-0.022580243510188915,-0.9312133945869441
19,-1.1539493097419675,-1.1267218732266973,2.039909612731664,1.3150575784015845,-0.6862843789254074,0.9928853932313625,3.987477099503508,-0.01669197215308015,-0.9193990142993294
21,-1.1359527074933848,-1.1101196237899225,2.0373661457853895,1.3585841993683967,-0.6885020104958914,-0.8331661471336753,3.9699577446055283,-0.019425520248497998,-0.9156535023911874
659,-0.8078901971334043,-1.3788208502344608,2.1968216284741406,2.2005295363098187,-0.9690904108700067,-0.6632593661415035,3.307405002198513,-0.015910060036065616,-0.8950345797262976
49,-1.5867699616302797,-0.7826315294179134,2.227272820684699,1.072366250980494,-0.6958934162471972,0.6974700899830427,4.200486488413155,-0.0220418032775729,-0.8930090952283755
25,-1.1278634902806346,-0.7586496715457011,2.029295092563771,1.2059409605728157,-0.6807324747191419,1.1174044808424213,3.9805765596111216,-0.020948593036898777,-0.8896798453670581
9,-1.1307219842514948,-0.4136598393338724,2.013655482281297,1.3044498713827613,-0.6631853696837797,-0.02929086582400882,4.026454502249387,-0.014236002642760101,-0.8874627770443989
161,-0.8061208281315124,-1.0912168323623235,1.6378510903085952,1.3460656345756135,-0.2449235966753185,0.13894273643295574,4.790709466079043,-0.015048701693079505,-0.883266577330244
6,-0.7705061568589322,-0.6619093187796828,1.8682357796895905,1.2687821788795297,-0.5887322027175363,-2.0984469383840585,4.008752028882374,-0.011748359480986422,-0.8616635234022854
158,-0.8347696338817833,-0.905240945815305,1.6475829494764218,1.388883192354886,-0.24912433812838009,-0.7839494247293157,4.793400871309885,-0.00815402212350485,-0.8312360202872935
160,-0.680452491707285,-0.9490695081333319,1.5975899125065545,1.3706533962222422,-0.21909015150868338,1.4051768430467821,4.786130908395104,-0.013619684791932653,-0.762573141127097
1487,-0.0702509795648365,0.1583079420908701,1.5543925753804333,1.537777378460534,-0.2517984383290186,-0.7654859374394062,4.571713114500281,-0.013242585637527025,-0.7581920635858586
17,-1.132193362202799,-0.6311927023912158,2.03373754166875,1.2291560493418572,-0.6829756296594056,-2.665742570469672,3.9745521056513193,-0.016384050149854477,-0.7344250173326672
15,-1.1256591266397613,-0.7798208829696863,2.024512986490697,1.3521650642248109,-0.6716484040896071,1.10364391735801,3.9903768188789437,-0.017108783233627335,-0.6179573960846049
0,-0.7971622582046275,-0.9768398495620602,1.814176213475044,1.1460920727024406,-0.5308952673527283,-2.7327450958295643,4.18698128818331,0.015096255451825278,-0.6030277109133165
2,-1.0114126462930795,-0.6519486553641849,1.9704758409857677,1.4226064598386263,-0.6499087156250796,1.6404262126176936,3.9900095582368644,-0.016053100229911486,-0.5540554646808404
52,-1.3700464647246726,-1.7526426553870451,2.069921720948475,1.1511551674941687,-0.6294228118022287,-3.180094729825925,4.245825944582018,-0.010468625918172741,-0.5326573240726836
156,-0.7415481653218613,-0.7395374998104913,1.6122172358163531,1.4577001451397396,-0.22765439962514722,-0.6281093562987395,4.804056985839955,-0.0020355912273328025,-0.3647185076353388
159,-1.0444323732890983,-0.8947765241752398,1.7367700060675437,1.3825570702274772,-0.2945455805742587,0.8578963559959335,4.786617503483878,-0.011548236799723138,-0.3510040739523184
1,-0.9308776741961062,-0.8456965522837271,1.918928812493283,1.2942854118222338,-0.6152522418983242,-0.33807785873065954,4.035468979701565,-0.008495738985393277,-0.3472444665379932
53,-1.564730160426983,-1.4743446439614225,2.1880858748264855,1.1006605427098832,-0.6598621645733098,-1.9271781204215988,4.272018184100844,-0.0008048474851100692,-0.29199764481422724
5,-0.8173627338970424,-0.5763872381820119,1.8736623357221083,1.3979961760575712,-0.5865479280371033,-2.259486440720346,4.038836791708057,-0.0074708943223286434,-0.29139944210285007
3,-0.46433532285444934,-0.5053709226499236,1.7803419138862588,1.497056156251784,-0.5231948886103706,1.3916363996594552,4.019569454839018,-0.011741117541837213,-0.24048822346243728
740,-0.3702706977694683,-0.7185587389371139,1.7560117411493241,1.3947555055665823,-0.5127087632194018,-0.17291459090072045,4.0383771740146415,-0.003123614383909302,-0.22058870413820414
7,-0.6083653778320435,-0.6276699039238407,1.8226572916864054,1.1851676616462732,-0.5611404276740193,-0.3819916556870248,3.997924440133897,-0.0142166636176504,-0.205019757870058
724,-0.5823109922863503,-0.5568661917490918,1.659177915114205,1.2973472930379741,-0.3638984131361902,-0.521603745838879,4.466800719872113,-0.0025735014069573716,-0.12695680523568967
154,-1.0248062345344044,-0.7856772214051625,1.7213296002693093,1.4833058458783115,-0.2846723510639826,0.36065980709545026,4.811443785298321,0.0019429249983228404,-0.10274039181481652
157,-0.7195866236484056,-0.8610566433247551,1.6059693227424545,1.4133257953124052,-0.22363263496387908,-1.5419507355770599,4.800684252793411,-0.0046079982267110044,-0.08630918875228766
658,-0.9270012703930619,-1.4148225674332342,2.236863536372981,2.091194555116457,-0.9886800279640293,-0.6147143884321552,3.3180958776974236,0.006964544376641568,0.05191156983094153
1486,-0.11723640247366574,0.09263721120982328,1.5393680193183876,1.4953810442419484,-0.24380401760423176,-0.5877332827435339,4.631998444245686,-0.00026298977826556445,0.055097188881945654
152,-0.7905332494013754,-1.0930715323669393,1.6227008853713651,1.4278736522233997,-0.23115281343880323,-2.369646812015411,4.8280471589664185,0.006149710282972381,0.17896802784817772
153,-0.8003798085019544,-0.9974653093099691,1.6281424243923828,1.4484771469364277,-0.23526823139779585,-1.2746298552687532,4.8203769734411805,0.004288117803364768,0.32768718947370407
155,-0.8603731533209176,-0.6741694053301154,1.6539502127363563,1.490631871007039,-0.25194619004535257,0.6034803822305566,4.806004606604824,-0.00014997718813449047,0.36438427140837837
150,-0.8931604452714733,-0.7117164234338705,1.6593630711110505,1.4546520888895718,-0.25173278864869064,0.25813125754857774,4.834616338244092,0.008899233157101658,0.3853469791774054
1485,-0.06633068672308229,0.10370229332525759,1.5247977116747842,1.4779080709378327,-0.21990760233893436,-0.36094763216519676,4.677394654745073,0.010914478013091398,0.4080889366076079
54,-1.4970888428903932,-0.9044905284222609,2.1368304385743797,0.9976024201958493,-0.6401966830197194,0.3608158541442499,4.288301120517119,0.0072599399245683385,0.5637634840916276
725,-0.4103929030744018,-0.5367481134572003,1.6273040200638789,1.3468657875494405,-0.3369335774468316,-0.6702630161384905,4.4468369695610415,0.009737906919583428,0.5821113957774474
151,-0.8615212648365093,-0.9587330882137788,1.6477625232564954,1.4399622496517852,-0.24522059611020186,-1.542592155547849,4.831804294820301,0.007363761646068432,0.6217276182755871
1453,-0.6105105517373026,-0.6397462541617124,1.5106013863314387,0.9254205109196612,-0.2252805509974376,0.2548276774256484,5.057884075023294,-0.04080187115128701,0.687750215161923
148,-0.7851494556462901,-0.603187233587631,1.6156532161239487,1.3648173457119361,-0.2269880050236357,-0.514576613794228,4.848319774769979,0.015782231013790404,0.7156381778069141
55,-1.1944382045750799,-0.672475729407176,1.953171049066046,0.9049652115632427,-0.5751551144537081,1.1479285780459703,4.297294627990035,0.012893458307002855,0.7299323588845457
149,-0.8498827872893429,-0.5652759051150601,1.6411425103820325,1.4294087828493967,-0.24204832316485625,0.8389616240015211,4.840432957378064,0.011771217602153205,0.8249426217413156
739,-0.5468357501262899,-0.6621150320783916,1.7793348875197719,1.4357358385904595,-0.5340271420918192,0.2097973121671121,4.073146490728529,0.013374957741907901,0.9017581242371098
1454,-0.7723805666362573,-0.769313653423806,1.436098141999452,0.9284634040581791,-0.1275273804631447,0.23294951403963401,5.653182413341169,0.019836418075875207,1.1019176848725754
56,-1.3885222773450212,-0.9938093566988377,2.059071045090189,0.8936211841136809,-0.6118076748016363,-0.5050049570605737,4.313877667263898,0.01824222168946826,1.1029252597871404
146,-0.7725276909096177,-0.8709983458679751,1.6094754303380414,1.3056867853630527,-0.2213920356671144,-1.852610297288347,4.855484891422915,0.022632679451790906,1.1148318899245184
738,-0.372788790199726,-0.6593671420495567,1.7306254172642734,1.3600422199404398,-0.48181897739867496,0.2298879395142072,4.11018300885001,0.02664647661075059,1.1808974908648384
1484,-0.011201179605077383,0.1737501461001698,1.5196382321472952,1.5083428582670095,-0.20361938032691618,-0.2597514548254286,4.6928929234032255,0.01911364115068667,1.185144723048073
80,-1.0980239494846442,-0.9589802499094391,1.6703022756121912,0.856021603619664,-0.2112734884896048,-0.28059424946626405,5.167964637637981,0.020888771372003085,1.1959935938217465
657,-0.8111726574468168,-1.316428614903995,2.1784271644532107,1.9889195005955755,-0.9493072282796826,-0.7981290511747687,3.3436989397141073,0.022278416546296975,1.2704671493262298
147,-0.7889364540669795,-0.7391904517685831,1.6155847354893351,1.309238015633483,-0.2260493591282915,-2.092727480020675,4.853808877101784,0.01972237056242582,1.281803359176224
82,-0.905149964484916,-0.6237120272423474,1.5768332016124176,0.8734054052481618,-0.15862396488973274,0.34660541129781125,5.202859487980912,0.02578073841771861,1.286914003581835
